[0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7]
[9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7]
[9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7]
[9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7]
[9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7]
[9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7]
[9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991]
[9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 0.9999910000899991, 0.9999910000899991, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7]
[9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7]
[9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7, 9.999900000999991E-7]
