[1.9984012789768187E-5, 0.09974020783373302, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.10133892885691448, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.09614308553157475, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.09694244604316547, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.10173860911270984, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.11173061550759393, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.09934052757793765, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.09734212629896083, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.09734212629896083, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 0.0977418065547562, 1.9984012789768187E-5, 0.025]
[0.10353717026378897, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.0989408473221423, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.11452837729816148, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.10393685051958433, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.09274580335731415, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.08914868105515587, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.10493605115907274, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.09754196642685851, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.09794164668265389, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[0.09614308553157475, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 1.9984012789768187E-5, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.09914068745003997, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.10073940847322142, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.1021382893685052, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.10133892885691448, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.09874100719424461, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.10233812949640288, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.0977418065547562, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.08974820143884893, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.10613509192645884, 0.025]
[1.9984012789768187E-5, 1.9984012789768187E-5, 0.10133892885691448, 0.025]
